timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
163800000,163800000,0.9999332,0.0034539374,0.007861292,-0.008305428,0.0,0.0,0.0,0.0,0,3.98
163820000,163820000,0.99993485,0.0032787598,0.0077134836,-0.008313431,0.0,0.0,0.0,0.0,0,4.0
163840000,163840000,0.9999364,0.0031051366,0.007566159,-0.008329095,0.0,0.0,0.0,0.0,0,4.02
163860000,163860000,0.99993795,0.002930091,0.007406444,-0.008352043,0.0,0.0,0.0,0.0,0,4.04
163880000,163880000,0.99993944,0.002759733,0.0072367396,-0.008382109,0.0,0.0,0.0,0.0,0,4.06
163900000,163900000,0.99994075,0.0025972538,0.007065944,-0.008418551,0.0,0.0,0.0,0.0,0,4.08
163920000,163920000,0.999942,0.0024357822,0.006896155,-0.008461546,0.0,0.0,0.0,0.0,0,4.1
163940000,163940000,0.9999432,0.002266351,0.006716581,-0.008510841,0.0,0.0,0.0,0.0,0,4.12
163960000,163960000,0.99994427,0.002092614,0.0065406635,-0.008565969,0.0,0.0,0.0,0.0,0,4.14
163980000,163980000,0.9999453,0.0019167991,0.006362265,-0.008626532,0.0,0.0,0.0,0.0,0,4.16
164000000,164000000,0.9999462,0.0017444532,0.006176984,-0.008691948,0.0,0.0,0.0,0.0,0,4.18
164020000,164020000,0.99994695,0.0015744661,0.005993314,-0.008761358,0.0,0.0,0.0,0.0,0,4.2
164040000,164040000,0.9999476,0.0014036938,0.005816045,-0.008833993,0.0,0.0,0.0,0.0,0,4.22
164060000,164060000,0.9999482,0.0012345081,0.0056337058,-0.008909446,0.0,0.0,0.0,0.0,0,4.24
164080000,164080000,0.9999488,0.0010704697,0.0054446203,-0.008987296,0.0,0.0,0.0,0.0,0,4.26
164100000,164100000,0.9999492,0.0009071566,0.005252431,-0.009066912,0.0,0.0,0.0,0.0,0,4.28
164120000,164120000,0.99994963,0.0007399723,0.005062997,-0.009148051,0.0,0.0,0.0,0.0,0,4.3
164140000,164140000,0.9999499,0.0005674203,0.0048766383,-0.00923048,0.0,0.0,0.0,0.0,0,4.32
164160000,164160000,0.9999501,0.00039953523,0.0046906197,-0.0093135815,0.0,0.0,0.0,0.0,0,4.34
